timestamp,heart_rate,garmin_spo2,garmin_confidence,o2ring_spo2,o2ring_pulse,o2ring_motion
2025-03-08 05:06:00,59.0,96.0,2.0,96.86666666666666,57.46666666666667,0.13333333333333333
2025-03-08 05:07:00,59.5,94.0,2.0,97.0,58.46666666666667,0.0
2025-03-08 05:08:00,60.0,95.0,2.0,97.0,64.86666666666666,0.0
2025-03-08 05:09:00,62.0,95.0,2.0,97.2,63.666666666666664,0.0
2025-03-08 05:10:00,64.0,94.0,2.0,97.13333333333334,65.6,0.0
2025-03-08 05:11:00,65.0,95.0,2.0,97.13333333333334,63.333333333333336,0.13333333333333333
2025-03-08 05:12:00,66.0,96.0,2.0,97.13333333333334,68.0,11.8
2025-03-08 05:13:00,64.5,96.0,2.0,96.8,63.4,0.06666666666666667
2025-03-08 05:14:00,63.0,95.0,2.0,96.2,61.733333333333334,0.0
2025-03-08 05:15:00,63.0,95.0,1.0,96.53333333333333,63.333333333333336,0.0
2025-03-08 05:16:00,63.0,95.0,2.0,96.73333333333333,63.93333333333333,0.0
2025-03-08 05:17:00,63.5,94.0,2.0,96.33333333333333,64.33333333333333,0.0
2025-03-08 05:18:00,64.0,94.0,2.0,96.86666666666666,69.26666666666667,0.26666666666666666
2025-03-08 05:19:00,66.0,94.0,2.0,97.2,67.33333333333333,0.0
2025-03-08 05:20:00,68.0,94.0,2.0,97.8,68.0,0.0
2025-03-08 05:21:00,67.5,94.0,2.0,97.06666666666666,64.53333333333333,0.0
2025-03-08 05:22:00,67.0,94.0,2.0,97.2,68.26666666666667,0.0
2025-03-08 05:23:00,66.0,94.0,2.0,97.46666666666667,68.2,0.13333333333333333
2025-03-08 05:24:00,65.0,95.0,2.0,97.53333333333333,62.2,0.0
2025-03-08 05:25:00,66.0,96.0,2.0,97.26666666666667,67.46666666666667,0.06666666666666667
2025-03-08 05:26:00,67.0,94.0,2.0,97.26666666666667,70.73333333333333,0.13333333333333333
2025-03-08 05:27:00,68.5,94.0,2.0,97.53333333333333,69.26666666666667,0.0
2025-03-08 05:28:00,70.0,94.0,3.0,97.26666666666667,69.93333333333334,0.06666666666666667
2025-03-08 05:29:00,69.5,96.0,2.0,96.73333333333333,71.46666666666667,0.8666666666666667
2025-03-08 05:30:00,69.0,92.0,3.0,96.86666666666666,65.53333333333333,0.06666666666666667
2025-03-08 05:31:00,67.0,90.0,2.0,97.0,64.66666666666667,0.06666666666666667
2025-03-08 05:32:00,65.0,86.0,2.0,96.66666666666667,67.13333333333334,0.0
2025-03-08 05:33:00,65.0,85.0,2.0,96.26666666666667,62.8,0.0
2025-03-08 05:34:00,65.0,84.0,2.0,96.93333333333334,67.4,0.06666666666666667
2025-03-08 05:35:00,67.5,84.0,2.0,97.0,69.46666666666667,0.0
2025-03-08 05:36:00,70.0,85.0,2.0,97.0,72.13333333333334,0.0
2025-03-08 05:37:00,71.5,87.0,2.0,97.0,72.33333333333333,0.0
2025-03-08 05:38:00,73.0,86.0,2.0,97.0,72.73333333333333,3.0
2025-03-08 05:39:00,71.5,85.0,2.0,97.06666666666666,68.73333333333333,1.6666666666666667
2025-03-08 05:40:00,70.0,85.0,3.0,96.8,69.4,0.0
2025-03-08 05:41:00,69.5,85.0,3.0,96.53333333333333,71.2,0.0
2025-03-08 05:42:00,69.0,86.0,3.0,96.66666666666667,69.13333333333334,0.0
2025-03-08 05:43:00,70.5,86.0,3.0,96.73333333333333,72.2,0.0
2025-03-08 05:44:00,72.0,83.0,2.0,96.86666666666666,73.6,0.0
2025-03-08 05:45:00,72.5,89.0,2.0,96.86666666666666,73.93333333333334,0.4
2025-03-08 05:46:00,73.0,86.0,2.0,96.66666666666667,69.66666666666667,0.2
2025-03-08 05:47:00,70.5,88.0,3.0,96.66666666666667,68.66666666666667,0.0
2025-03-08 05:48:00,68.0,87.0,2.0,96.46666666666667,68.46666666666667,0.0
2025-03-08 05:49:00,68.5,82.0,2.0,96.4,67.06666666666666,0.13333333333333333
2025-03-08 05:50:00,69.0,85.0,3.0,96.0,70.2,0.0
2025-03-08 05:51:00,68.5,85.0,3.0,96.0,68.53333333333333,0.0
2025-03-08 05:52:00,68.0,85.0,8.0,96.0,66.66666666666667,0.0
2025-03-08 05:53:00,68.0,87.0,2.0,96.06666666666666,68.13333333333334,0.0
2025-03-08 05:54:00,68.0,85.0,3.0,96.06666666666666,69.8,0.0
2025-03-08 05:55:00,69.0,85.0,3.0,96.0,69.93333333333334,0.06666666666666667
2025-03-08 05:56:00,70.0,88.0,4.0,96.13333333333334,70.26666666666667,0.0
2025-03-08 05:57:00,70.0,93.0,6.0,96.0,69.8,0.0
2025-03-08 05:58:00,70.0,97.0,2.0,96.0,69.53333333333333,0.0
2025-03-08 05:59:00,69.5,96.0,3.0,96.0,69.13333333333334,0.0
2025-03-08 06:00:00,69.0,97.0,3.0,96.0,69.46666666666667,0.0
2025-03-08 06:01:00,69.0,95.0,5.0,96.0,68.46666666666667,0.0
2025-03-08 06:02:00,69.0,95.0,5.0,95.93333333333334,70.66666666666667,0.0
2025-03-08 06:03:00,69.0,96.0,3.0,96.06666666666666,69.6,0.0
2025-03-08 06:04:00,69.0,96.0,4.0,96.2,69.33333333333333,0.0
2025-03-08 06:05:00,69.0,96.0,3.0,96.26666666666667,67.93333333333334,0.0
2025-03-08 06:06:00,69.0,97.0,2.0,96.4,67.6,0.0
2025-03-08 06:07:00,68.5,97.0,3.0,96.4,67.13333333333334,0.0
2025-03-08 06:08:00,68.0,96.0,3.0,96.0,68.93333333333334,0.0
2025-03-08 06:09:00,68.0,97.0,3.0,96.26666666666667,68.93333333333334,0.0
2025-03-08 06:10:00,68.0,96.0,5.0,96.26666666666667,67.0,0.0
2025-03-08 06:11:00,67.5,99.0,3.0,96.06666666666666,67.06666666666666,0.0
2025-03-08 06:12:00,67.0,99.0,10.0,96.2,67.0,0.0
